,member_casual,station_name,station_lng,station_lat,station_rides
1994,member,Stony Island Ave & South Chicago Ave,-87.585337,41.751173,66
1995,member,Kenton Ave & Madison St,-87.741018,41.880708,66
1996,member,Newcastle Ave & Belden Ave,-87.8,41.92,66
1997,casual,Panama Ave & Grace St,-87.83,41.95,66
1998,member,Lamon Ave & Armitage Ave,-87.75,41.92,65
1999,member,Public Rack - Mozart Elementary School,-87.72,41.92,65
2000,member,Avenue J & 106th St,-87.53,41.7,64
2001,casual,Public Rack - California Ave & Ogden Ave,-87.7,41.86,64
2002,casual,Public Rack - Laramie Ave & Fullerton Ave,-87.76,41.92,64
2003,member,Summit Ave & 86th St,-87.644985,41.73782083333333,64
2004,member,Racine Ave & 61st St,-87.654372,41.783189,63
2005,member,Harvard Ave & 103rd St,-87.63,41.71,63
2006,casual,Public Rack - Lowell Ave & Elston Ave,-87.74,41.97,63
2007,member,Halsted St & 56th St,-87.6449900565,41.79292964599,63
2008,casual,Public Rack - Grand Ave & North Ave,-87.73,41.91,63
2009,member,Dauphin Ave & 87th St,-87.60125756263733,41.73655902282214,63
2010,member,Ada St & 79th St,-87.66,41.75,63
2011,member,Wabash Ave & 83rd St,-87.622849,41.743316,63
2012,casual,Ewing Ave & 99th St,-87.54,41.72,62
2013,member,Western Ave & 100th St,-87.68,41.71,62
2014,casual,Public Rack - Kedvale Ave & Avondale Ave,-87.73,41.95,62
2015,member,Indiana Ave & 103rd St,-87.6184719800949,41.70717027117756,62
2016,casual,Newcastle Ave & Belden Ave,-87.8,41.92,61
2017,casual,South Chicago Ave & Elliot Ave,-87.580046,41.747363,61
2018,casual,Oglesby Ave & 105th St,-87.57,41.71,60
2019,member,Eggleston Ave & 69th St,-87.63576416666666,41.768929166666666,59
2020,member,Bennett Ave & 79th St,-87.578496,41.751785,58
2021,casual,Torrence Ave  & 106th St,-87.56,41.7,58
2022,member,Constance Ave & 95th St,-87.57896840572357,41.72229074095262,58
2023,member,Public Rack - Lowell Ave & Elston Ave,-87.74,41.97,57
2024,member,Plainfield & Irving Park,-87.83,41.95,57
2025,casual,Wabash Ave & 83rd St,-87.622849,41.743316,57
2026,member,Dauphin Ave & 103rd St,-87.60766267776489,41.7072503677818,56
2027,member,Cicero Ave & Flournoy St,-87.746619,41.872131,56
2028,member,Ellis Ave & 83rd St,-87.599034,41.744123,56
2029,casual,Public Rack - Karlov Ave & Kamerling Ave,-87.73,41.91,56
2030,casual,Laramie Ave & Fullerton Ave,-87.76,41.92,56
2031,member,Public Rack - Pulaski Rd & Fullerton Ave,-87.73,41.92,56
2032,casual,Baltimore Ave & 133rd St,-87.55,41.65,56
2033,casual,Kedzie Ave & 54th St - SE,-87.7,41.79,55
2034,casual,Kedzie & 103rd St - West,-87.7,41.71,55
2035,member,Vernon Ave & 75th St,-87.614138,41.758361,55
2036,casual,Christiana Ave & Belmont Ave,-87.71,41.94,55
2037,member,California Ave & 36th St,-87.69,41.83,55
2038,member,Halsted St & 69th St,-87.6446135779,41.76906172032,54
2039,casual,Menard Ave & North Ave,-87.77,41.91,54
2040,member,Kedzie Ave & 110th St,-87.70096733333334,41.692390333333336,54
2041,member,Avenue O & 134th St,-87.53955066666667,41.6519595,54
2042,member,Talman Ave & 51st St - midblock,-87.69,41.8,54
2043,member,Kedzie Ave & 54th St - SW,-87.7,41.8,53
2044,casual,Public Rack - Spaulding Ave & Evergreen Ave,-87.71,41.91,53
2045,member,Lawndale Ave & 111th St,-87.71,41.69,53
2046,member,Damen Ave & 59th St,-87.67413916666666,41.78604433333334,53
2047,casual,Public Rack - Sacramento Ave & Devon Ave,-87.7,42.0,52
2048,casual,Kenton Ave & Palmer St,-87.74,41.92,52
2049,member,South Chicago Ave & 83rd St,-87.57524516666666,41.74389716666667,52
2050,member,Public Rack - Milwaukee Ave & Haussen Ct,-87.72,41.94,51
2051,casual,Woodlawn & 103rd - Olive Harvey Vaccination Site,-87.59,41.71,51
2052,member,Nordica Ave & Addison St,-87.8,41.95,51
2053,member,Greenwood Ave & 79th St,-87.59744366666666,41.751299,51
2054,casual,Wilton Ave & Diversey Pkwy*,-87.652705,41.932418,51
2055,member,Bensley Ave & 103rd St,-87.56,41.71,51
2056,casual,Public Rack - Keystone Ave & Irving Park Rd,-87.73,41.95,50
2057,casual,Ellis Ave & 132nd Pl,-87.6,41.66,49
2058,member,Elizabeth St & 59th St,-87.65469789505005,41.789696880483376,48
2059,member,Torrence Ave & 106th St,-87.55972623825073,41.70280085022591,48
2060,casual,Harold Washington Park,-87.58,41.8,48
2061,casual,Public Rack - Milwaukee Ave & School St,-87.73,41.94,47
2062,member,Artesian Ave & 55th St,-87.69,41.79,47
2063,member,Pulaski Rd & 51st Rd,-87.72,41.8,46
2064,member,Lowe Park,-87.64,41.8,46
2065,member,Wilton Ave & Diversey Pkwy*,-87.652705,41.932418,46
2066,casual,Kedzie & 103rd St - East,-87.7,41.71,46
2067,member,Public Rack - Kildare Ave & Division St,-87.73,41.9,46
2068,member,Christiana Ave & Belmont Ave,-87.71,41.94,46
2069,member,Ewing Ave & 99th St,-87.54,41.72,46
2070,casual,Public Rack - Jonathan Y Scammon Public School,-87.73,41.94,45
2071,casual,Public Rack - Lockwood Ave & Diversey Ave,-87.76,41.93,45
2072,member,Vincennes Ave & 99th St,-87.65,41.71,45
2073,member,Claremont Ave & 71st St,-87.68,41.76,44
2074,member,Elizabeth St & 92nd St,-87.65429019927979,41.72679896370119,44
2075,member,Roscoe & Harlem,-87.81,41.94,44
2076,casual,Public Rack - Cicero Ave & North Ave,-87.75,41.91,44
2077,member,Major Taylor Trail & 124th St,-87.6372635,41.66872683333333,44
2078,member,Ashland Ave & Garfield Blvd,-87.664429,41.792822,44
2079,casual,Damen Ave & 74th St,-87.67363429069519,41.75927403933122,43
2080,casual,Pulaski & 52nd,-87.72,41.8,43
2081,casual,Avenue J & 102nd St,-87.53,41.71,43
2082,casual,Public Rack - Fullerton Ave & Narragansett Ave,-87.79,41.92,43
2083,member,Nagle Ave & Belmont Ave,-87.79,41.94,42
2084,casual,Pulaski Rd & 44th St,-87.72,41.81,42
2085,member,Throop St & 52nd St,-87.657195,41.799659,42
2086,member,Spaulding Ave & North Ave,-87.71,41.91,42
2087,member,Baltimore Ave & 133rd St,-87.55,41.65,42
2088,member,Public Rack - Cicero Ave & Wellington Ave,-87.75,41.94,41
2089,casual,Public Rack - Sacramento Ave & Greenleaf Ave,-87.7,42.01,41
2090,member,Wentworth Ave & 104th St,-87.62921690940857,41.705307996998194,41
2091,casual,Public Rack - Linder Ave & Belmont Ave,-87.76,41.94,41
2092,member,Public Rack - Lockwood Ave & Diversey Ave,-87.76,41.93,41
2093,casual,Lamon Ave & Archer Ave,-87.74,41.8,41
2094,member,Public Rack - Clyde Ave & 87th St,-87.57,41.74,41
2095,member,Public Rack - Karlov Ave & Kamerling Ave,-87.73,41.91,40
2096,member,Ashland Ave & 66th St,-87.66376733333334,41.77411466666667,40
2097,casual,Albany Ave & 111th St - NW,-87.7,41.69,40
2098,casual,Zapata Academy,-87.74,41.84,40
2099,member,Public Rack - Avers Ave & Irving Park Rd,-87.73,41.95,40
2100,member,Morgan St & 103rd St,-87.65,41.71,40
2101,casual,Public Rack - Christiana Ave & Lawrence Ave,-87.71,41.97,39
2102,member,Public Rack - State ST & 42nd St,-87.63,41.82,39
2103,member,Michigan Ave & 113th St,-87.62,41.69,39
2104,casual,Public Rack - Austin Ave & Wrightwood Ave,-87.78,41.93,39
2105,casual,Pulaski Rd & 51st Rd,-87.72,41.8,38
2106,member,Harold Washington Park,-87.58,41.8,38
2107,member,Halsted St & 59th St,-87.644874,41.787539,38
2108,casual,Public Rack - Rockwell Ave & Touhy Ave ,-87.7,42.01,38
2109,casual,Public Rack - Pulaski Rd & Fullerton Ave,-87.73,41.92,38
2110,member,Cicero Ave & Quincy St,-87.74538766666667,41.87762116666666,37
2111,member,California Ave & Devon Ave - NE,-87.7,42.0,37
2112,casual,Public Rack - Foster Ave & Drake Ave,-87.72,41.98,37
2113,member,Milwaukee Ave & School St,-87.73,41.94,36
2114,casual,Public Rack - Kedzie Ave & Argyle St,-87.71,41.97,36
2115,member,Public Rack - Christiana Ave & Lawrence Ave,-87.71,41.97,36
2116,member,Laramie Ave & Gladys Ave,-87.7553165,41.875797166666665,35
2117,casual,Public Rack - Melvina Ave & Belmont Ave,-87.78,41.94,35
2118,casual,Kedzie Ave & 58th St,-87.7,41.79,35
2119,member,Lavergne Ave & 46th St,-87.75,41.81,35
2120,casual,Avers Ave & Archer Ave,-87.72,41.8,35
2121,member,Laramie Ave & Belmont Ave,-87.76,41.94,35
2122,member,Public Rack - Keystone Ave & Irving Park Rd,-87.73,41.95,34
2123,member,Loomis St & 89th St,-87.6580855,41.73249233333333,34
2124,casual,Komensky Ave & 59th St,-87.72,41.79,34
2125,member,Michigan Ave & 110th St,-87.62,41.69,34
2126,casual,Stony Island & 95th St,-87.59,41.72,34
2127,casual,Public Rack - Milwaukee Ave & Addison St,-87.74,41.95,34
2128,member,Hegewisch Metra Station,-87.546238,41.6485795,34
2129,member,Carpenter St & 63rd St,-87.65090583333334,41.77990533333333,33
2130,member,Commercial Ave & 130th St,-87.55079683333334,41.65916133333333,33
2131,member,State St & 76th St,-87.62460516666667,41.75698216666667,33
2132,member,Oglesby Ave & 105th St,-87.57,41.71,33
2133,casual,Spaulding Ave & North Ave,-87.71,41.91,33
2134,casual,Public Rack - Laramie Ave & Grand Ave,-87.76,41.92,33
2135,member,Woodlawn Ave & 75th St,-87.59579433333333,41.75917916666667,33
2136,casual,Kedvale Ave & Avondale Ave,-87.73,41.95,33
2137,member,Avenue O & 118th St,-87.53803133333334,41.68100566666666,32
2138,casual,Pulaski Rd & 40th St,-87.73,41.82,32
2139,member,Public Rack - Keystone Ave & North Ave,-87.73,41.91,32
2140,member,St Louis Ave & 59th St,-87.71,41.79,32
2141,casual,Sawyer Ave & 111th St,-87.7,41.69,32
2142,member,Public Rack - Fullerton Ave & Narragansett Ave,-87.79,41.92,31
2143,casual,The Montessori School of Englewood,-87.67,41.77,31
2144,member,Elizabeth St & 47th St,-87.656526,41.80839,31
2145,member,Racine Ave & 65th St,-87.654308,41.775393,31
2146,casual,Public Rack - Cicero Ave & Cortland St - midblock,-87.75,41.92,31
2147,casual,Troy St & Jackson Blvd,-87.7,41.88,31
2148,member,Public Rack - Austin Ave & Roscoe St,-87.78,41.94,31
2149,casual,Kedzie Ave & 63rd St,-87.7,41.78,31
2150,casual,Public Rack - Kenton Ave & Palmer St,-87.74,41.92,30
2151,member,Michigan Ave & 114th St,-87.62108316666666,41.687048833333336,30
2152,member,Robert Fulton Elementary School,-87.67,41.8,30
2153,casual,Hamlin Ave & Grand Ave,-87.72,41.9,30
2154,casual,Linder Ave & Archer Ave,-87.76,41.8,30
2155,casual,Public Rack - Avers Ave & Ogden Ave,-87.72,41.85,30
2156,member,Public Rack - Sawyer Ave & Lawrence Ave,-87.71,41.97,29
2157,member,Damen Ave & 51st St,-87.674684,41.800908,29
2158,member,S Michigan Ave & E 118th St,-87.62,41.68,29
2159,casual,Western Ave & 111th St - NW,-87.68,41.69,29
2160,member,Rockwell & 111th St,-87.69,41.69,28
2161,casual,Milwaukee Ave & School St,-87.73,41.94,28
2162,member,Public Rack - Penn Elementary School / KIPP Ascend Middle School,-87.72,41.86,28
2163,member,Public Rack - Chopin Park,-87.76,41.94,28
2164,member,Rhodes Ave & 71st St,-87.611726,41.766,28
2165,member,Wilton Ave & Diversey Pkwy - Charging,-87.652688146,41.932303429,28
2166,member,Public Rack - Milwaukee Ave & School St,-87.73,41.94,28
2167,member,Buffalo Ave & 89th St,-87.54,41.73,28
2168,casual,Public Rack - Kildare Ave & Division St,-87.73,41.9,28
2169,member,State St & 123rd St,-87.62258648872375,41.67064383687979,28
2170,member,Public Rack - Grand Ave & North Ave,-87.73,41.91,27
2171,casual,Public Rack - Menard Ave & Dakin St - midblock,-87.77,41.95,27
2172,casual,Public Rack - Narragansett Ave & Fullerton Ave,-87.79,41.92,27
2173,casual,Public Rack - California Ave & Devon Ave - NW,-87.7,42.0,27
2174,member,Public Rack - King Dr & 115th St,-87.61,41.69,27
2175,casual,Kedzie Ave & 54th St - SW,-87.7,41.8,27
2176,casual,Divvy Valet - Oakwood Beach,-87.59811783333333,41.82447616666666,26
2177,member,Ewing Ave & 101st St,-87.54,41.71,26
2178,member,Public Rack - Western Ave & Jarvis Ave,-87.69,42.02,26
2179,member,Avenue J & 112th St,-87.53,41.69,26
2180,casual,Karlov Ave & Kamerling Ave,-87.73,41.91,26
2181,casual,Public Rack - Sawyer Ave & Lawrence Ave,-87.71,41.97,26
2182,casual,Public Rack - Kedvale Ave & Addison St,-87.73,41.95,25
2183,casual,Public Rack - Cicero Ave & Wellington Ave,-87.75,41.94,25
2184,casual,Public Rack - Laramie Ave & Warwick Ave,-87.76,41.95,25
2185,casual,Public Rack - Laramie Ave & Belmont Ave,-87.75,41.94,25
2186,casual,Public Rack - Cicero Ave & Altgeld St,-87.75,41.93,25
2187,member,Public Rack - California Ave & Touhy Ave - NW,-87.7,42.01,25
2188,casual,Public Rack - Chopin Park,-87.76,41.94,24
2189,casual,Public Rack - California Ave & Touhy Ave - NW,-87.7,42.01,24
2190,member,Kedzie Ave & 54th St - SE,-87.7,41.79,24
2191,member,Central Ave & George St,-87.77,41.93,24
2192,member,South Chicago Ave & Elliot Ave,-87.580046,41.747363,24
2193,member,Public Rack - Sacramento Ave & Devon Ave,-87.7,42.0,24
2194,casual,Eli Whitney Public School,-87.73,41.84,24
2195,member,Rockwell St & 57th St,-87.69,41.79,24
2196,member,Bissell St & Armitage Ave - Charging,-87.6522475,41.918496833333336,23
2197,casual,Public Rack - Karlov Ave & Milwaukee Ave,-87.73,41.94,23
2198,member,Eberhart Ave & 131st St,-87.6108465,41.65795983333334,23
2199,member,Panama Ave & Grace St,-87.83,41.95,23
2200,casual,Public Rack - Jensen Park,-87.72,41.96,23
2201,casual,Public Rack - Avers Ave & Irving Park Rd,-87.73,41.95,23
2202,casual,Kolin Ave & Archer Ave,-87.73,41.8,23
2203,member,Public Rack - Woodlawn Ave & 63rd St - SE,-87.6,41.78,23
2204,member,Mackinaw Ave & 85th St,-87.54,41.74,23
2205,casual,Public Rack - Kostner Ave & Diversey Ave,-87.74,41.93,22
2206,member,Narragansett Ave & Fullerton Ave,-87.78,41.92,22
2207,member,Public Rack - Cicero Ave & Roscoe St,-87.75,41.94,22
2208,casual,Public Rack - Kostner Ave & North Ave,-87.74,41.91,22
2209,casual,Christiana Ave & 55th St,-87.71,41.79,22
2210,casual,Cicero Ave & Roscoe St,-87.75,41.94,22
2211,member,Doty Ave & 111th St,-87.59875433333333,41.6950195,22
2212,casual,Laramie Ave & Grand Ave,-87.76,41.92,22
2213,member,Kedzie Ave & 104th St,-87.7,41.7,21
2214,casual,Kedzie Ave & Archer Ave,-87.7,41.81,21
2215,member,Greenwood Ave & 91st St,-87.59729862213135,41.728264268162725,21
2216,casual,Public Rack - Eberhart Ave & 61st St,-87.61,41.78,21
2217,casual,Kedzie Ave & 64th St - SW,-87.7,41.78,21
2218,member,Commercial Ave & 100th St,-87.55109757184982,41.71331739547703,21
2219,member,Public Rack - Laramie Ave & Fullerton Ave,-87.76,41.92,20
2220,member,Pulaski Rd & Armitage Ave,-87.73,41.92,20
2221,member,Stewart Ave & 123rd St,-87.63,41.67,20
2222,member,Public Rack - Jensen Park,-87.72,41.96,20
2223,casual,10101 S Stony Island Ave,-87.58,41.71,20
2224,casual,Public Rack - St Louis Ave & Berteau Ave,-87.72,41.96,20
2225,casual,Public Rack - Peterson Ave & Bernard Ave,-87.72,41.99,20
2226,casual,Public Rack - Kimball Ave & Carmen Ave,-87.71,41.97,20
2227,casual,Kimball Ave & Carmen Ave,-87.71,41.97,20
2228,member,Bradley Park,-87.56,41.72,20
2229,casual,Cottage Grove & 86th St,-87.61,41.74,20
2230,casual,Public Rack - Central Park Ave & Ogden Ave,-87.72,41.85,20
2231,member,Ellis Ave & 132nd Pl,-87.6,41.66,20
2232,casual,Buffalo Ave & 89th St,-87.54,41.73,20
2233,casual,Public Rack - Woodlawn Ave & 63rd St - SE,-87.6,41.78,19
2234,casual,Pulaski Rd & 41st,-87.72,41.82,19
2235,member,Public Rack - Kilbourn Ave & Fullerton Ave,-87.74,41.92,19
2236,casual,Public Rack - Eli Whitney Public School,-87.73,41.84,19
2237,casual,Corliss Ave & 133rd St,-87.6,41.65,19
2238,casual,Grand Ave & North Ave,-87.73,41.91,19
2239,member,Public Rack - California Ave & Devon Ave - NW,-87.7,42.0,19
2240,casual,Kostner Ave & North Ave,-87.74,41.91,19
2241,casual,Springfield Ave & 63rd St,-87.72,41.78,19
2242,casual,Mason Ave & Roosevelt Rd,-87.77,41.87,18
2243,member,Kildare Ave & 26th St,-87.73,41.84,18
2244,casual,Public Rack - Western Ave & 96th St,-87.68,41.72,18
2245,casual,Spaulding Ave & Bryn Mawr Ave,-87.71,41.98,18
2246,member,Public Rack - Sacramento Ave & Greenleaf Ave,-87.7,42.01,18
2247,member,Albany Ave & 111th St - NW,-87.7,41.69,18
2248,casual,Mackinaw Ave & 85th St,-87.54,41.74,18
2249,casual,Austin Ave & Wrightwood Ave,-87.78,41.93,18
2250,casual,Public Rack - McCormick Blvd & Devon Ave,-87.71,42.0,18
2251,member,Jeffrey Blvd & 71st St,-87.58,41.77,18
2252,member,Kedzie Ave & 45th St,-87.7,41.81,18
2253,member,Michigan Ave & 71st St,-87.62167133333334,41.76529816666667,18
2254,casual,Public Rack - Lawndale Ave & 63rd St,-87.71,41.78,17
2255,casual,Public Rack - Avondale Ave & Addison St,-87.72,41.95,17
2256,casual,Public Rack - Menard Ave & Grand Ave,-87.77,41.92,17
2257,member,Homan Ave & 65th St,-87.71,41.78,17
2258,member,Public Rack - Fullerton Ave & Lavergne Ave,-87.75,41.92,17
2259,member,Kimball Ave & Carmen Ave,-87.71,41.97,17
2260,casual,Olive Harvey College,-87.590236,41.709526,17
2261,member,Komensky Ave & 59th St,-87.72,41.79,17
2262,member,Avenue L & 114th St,-87.54,41.69,17
2263,member,Public Rack - Kedvale Ave & Avondale Ave,-87.73,41.95,17
2264,casual,Cicero Ave & North Ave,-87.75,41.91,17
2265,member,Public Rack - Rockwell Ave & Touhy Ave ,-87.7,42.01,17
2266,casual,Talman Ave & 51st St - midblock,-87.69,41.8,17
2267,member,Public Rack - Foster Ave & Drake Ave,-87.72,41.98,16
2268,member,Seeley Ave & Garfield Blvd,-87.67551733333333,41.7941445,16
2269,member,Sawyer Ave & Lawrence Ave,-87.71,41.97,16
2270,member,Kedzie Ave & 58th St,-87.7,41.79,16
2271,member,Harvard Ave & 119th St,-87.63,41.68,16
2272,casual,Sacramento Ave & Greenleaf Ave,-87.7,42.01,16
2273,member,Torrence Ave  & 106th St,-87.56,41.7,16
2274,casual,Cicero Ave & Wellington Ave,-87.75,41.94,16
2275,casual,Public Rack - Spaulding Ave & Foster Ave,-87.71,41.98,16
2276,member,Public Rack - Campbell Ave & Pratt Blvd,-87.69,42.01,16
2277,member,Spaulding Ave & Bryn Mawr Ave,-87.71,41.98,15
2278,casual,Public Rack - Cicero Ave & Roscoe St,-87.75,41.94,15
2279,casual,Abbott Park,-87.62,41.72,15
2280,casual,Kedzie Ave & Pershing Rd,-87.7,41.82,15
2281,casual,Strohacker Park,-87.73,41.79,15
2282,member,Kedvale Ave & Avondale Ave,-87.73,41.95,15
2283,member,Menard Ave & North Ave,-87.77,41.91,15
2284,casual,Narragansett Ave & Fullerton Ave,-87.78,41.92,15
2285,member,Public Rack - Karlov Ave & Milwaukee Ave,-87.73,41.94,14
2286,member,Baltimore Ave & 132nd St,-87.55,41.66,14
2287,casual,Public Rack - State ST & 42nd St,-87.63,41.82,14
2288,member,Brighton Park Branch Chicago Library,-87.7,41.82,14
2289,member,Racine Ave & 74th St,-87.65,41.76,14
2290,casual,Buffalo Ave & 133rd St,-87.54,41.65,14
2291,member,Public Rack - McCormick Blvd & Devon Ave,-87.71,42.0,14
2292,member,Public Rack - Lorel Ave & Grand Ave,-87.76,41.92,14
2293,casual,Lafayette Ave & 87th St - SW,-87.63,41.74,14
2294,member,Archer Park,-87.74,41.8,14
2295,member,Lamon Ave & Archer Ave,-87.74,41.8,14
2296,casual,Pullman Community Center,-87.59,41.7,14
2297,casual,Public Rack - Central Ave & George St,-87.77,41.93,14
2298,member,Vernon Ave & 107th St,-87.61225998401642,41.70012137923888,14
2299,member,Stony Island & 95th St,-87.59,41.72,14
2300,casual,Menard Ave & Grand Ave,-87.77,41.92,14
2301,member,WEST CHI-WATSON,-87.73085916666666,41.89476416666667,14
2302,member,Public Rack - St Louis Ave & Berteau Ave,-87.72,41.96,13
2303,casual,Public Rack - Campbell Ave & Pratt Blvd,-87.69,42.01,13
2304,casual,Bissell St & Armitage Ave - Charging,-87.6522475,41.918496833333336,13
2305,casual,California Ave & Devon Ave - NE,-87.7,42.0,13
2306,casual,Sawyer Ave & Lawrence Ave,-87.71,41.97,13
2307,member,Torrence Ave & 126th Pl,-87.55721569061278,41.66631200825726,13
2308,member,Cicero Ave & Roscoe St,-87.75,41.94,13
2309,casual,St Louis Ave & Berteau Ave,-87.72,41.96,13
2310,casual,Jeffrey Blvd & 71st St,-87.58,41.77,13
2311,casual,Kilbourn Ave & Fullerton Ave,-87.74,41.92,13
2312,casual,Torrence Ave & 98th St,-87.56,41.72,13
2313,casual,Walden Pkwy & 99th St,-87.67,41.71,13
2314,casual,Public Rack - Prairie Ave & Garfield Blvd,-87.62,41.79,13
2315,member,Zapata Academy,-87.74,41.84,13
2316,member,Public Rack - Austin Ave & Wrightwood Ave,-87.78,41.93,13
2317,member,Public Rack - California Ave & Ogden Ave,-87.7,41.86,13
2318,member,Public Rack - Avondale Ave & Addison St,-87.72,41.95,13
2319,casual,Western Ave & 105th St,-87.68,41.7,12
2320,member,Public Rack - Kostner Ave & North Ave,-87.74,41.91,12
2321,member,Public Rack - Cicero Ave & North Ave,-87.75,41.91,12
2322,casual,Laramie Ave & Belmont Ave,-87.76,41.94,12
2323,casual,California Ave & Pershing Rd,-87.69,41.82,12
2324,member,Harriet E Sayre Public School,-87.8,41.91,12
2325,member,Cottage Grove & 86th St,-87.61,41.74,12
2326,casual,Public Rack - Pulaski Rd & 5th Ave,-87.73,41.87,12
2327,member,Harvey Ave & North Ave,-87.78,41.91,12
2328,member,California Ave & Devon Ave - NW,-87.7,42.0,12
2329,member,Honore St & 87th St - SE,-87.67,41.74,12
2330,member,Public Rack - Hamlin Ave & Grand Ave,-87.72,41.9,11
2331,member,Laramie Ave & Grand Ave,-87.76,41.92,11
2332,casual,Harding Ave & 47th St,-87.72,41.81,11
2333,casual,Central Ave & Corcoran Pl,-87.76,41.89,11
2334,member,Laramie Ave & Fullerton Ave,-87.76,41.92,11
2335,casual,Kedvale Ave & 63rd St,-87.72,41.78,11
2336,member,Public Rack - Avers Ave & Ogden Ave,-87.72,41.85,11
2337,casual,63rd & Western Ave - north corner,-87.68,41.78,11
2338,member,Karlov Ave & Kamerling Ave,-87.73,41.91,11
2339,casual,Public Rack - Central Ave & North Ave,-87.77,41.91,11
2340,member,Public Rack - Milwaukee Ave & Addison St,-87.74,41.95,11
2341,member,Public Rack - Normal Ave & 111th St,-87.64,41.69,11
2342,casual,California Ave & Devon Ave - NW,-87.7,42.0,11
2343,member,Kedzie Ave & 63rd St,-87.7,41.78,10
2344,member,Avenue J & 102nd St,-87.53,41.71,10
2345,casual,Hamlin Ave & Chicago Ave,-87.72,41.9,10
2346,member,Sawyer Ave & 111th St,-87.7,41.69,10
2347,casual,Cicero Ave & Cortland St - midblock,-87.75,41.92,10
2348,casual,Cicero Ave & Altgeld St,-87.75,41.93,10
2349,casual,Washtenaw Ave & 63rd St,-87.69,41.78,10
2350,member,Public Rack - Jonathan Y Scammon Public School,-87.73,41.94,10
2351,member,Pulaski & 52nd,-87.72,41.8,10
2352,casual,Wilton Ave & Diversey Pkwy - Charging,-87.652688146,41.932303429,10
2353,casual,Public Rack - Spaulding Ave & Bryn Mawr Ave,-87.71,41.98,10
2354,casual,Public Rack - Austin Blvd & North Ave,-87.78,41.91,10
2355,member,Public Rack - Christiana Ave & Bryn Mawr Ave,-87.71,41.98,10
2356,casual,Public Rack - Christiana Ave & Bryn Mawr Ave,-87.71,41.98,10
2357,member,Public Rack - California Ave & Devon Ave - NE,-87.7,42.0,10
2358,casual,Public Rack - Hamlin Ave & Chicago Ave,-87.72,41.9,10
2359,casual,Mt Greenwood Library - South,-87.7,41.69,10
2360,member,Public Rack - Prairie Ave & Garfield Blvd,-87.62,41.79,9
2361,casual,Central Ave & George St,-87.77,41.93,9
2362,member,Public Rack - Peterson Ave & Bernard Ave,-87.72,41.99,9
2363,casual,Western Ave & 111th St - SE,-87.68,41.69,9
2364,member,Public Rack - Kostner Ave & Diversey Ave,-87.74,41.93,9
2365,casual,Central Ave & North Ave,-87.77,41.91,9
2366,casual,Kenneth Ave & 63rd St,-87.73,41.78,9
2367,casual,Oleander Ave & Addison St,-87.82,41.95,9
2368,member,Menard Ave & Agusta Blvd,-87.77,41.9,9
2369,member,Public Rack - Central Ave & George St,-87.77,41.93,9
2370,casual,Newcastle Ave & Belmont Ave,-87.8,41.94,9
2371,casual,Keeler Ave & Madison St,-87.73,41.88,9
2372,casual,Nagle Ave & Belmont Ave,-87.79,41.94,9
2373,casual,Martin Luther King Dr & 111th St,-87.61,41.69,9
2374,member,Public Rack - Hamlin Ave & Chicago Ave,-87.72,41.9,9
2375,member,Hamlin Ave & Chicago Ave,-87.72,41.9,9
2376,casual,Rutherford Ave & Belmont Ave,-87.79,41.94,9
2377,casual,Milwaukee Ave & Waveland Ave,-87.74,41.95,9
2378,member,Public Rack - Laramie Ave & Belmont Ave,-87.75,41.94,9
2379,member,Public Rack - Roswell B. Mason Elementary School,-87.73,41.86,9
2380,casual,Lowe Park,-87.64,41.8,9
2381,member,Kedzie Ave & Archer Ave,-87.7,41.81,8
2382,casual,Public Rack - Chase Ave & Touhy Ave - NW,-87.69,42.01,8
2383,casual,Menard Ave & Agusta Blvd,-87.77,41.9,8
2384,casual,Public Rack - California Ave & Devon Ave - NE,-87.7,42.0,8
2385,casual,Ewing Ave & 106th St,-87.54,41.7,8
2386,member,111th St - Morgan Park Metra,-87.67,41.69,8
2387,casual,Public Rack - Menard Ave & Belmont Ave,-87.77,41.94,8
2388,member,Abbott Park,-87.62,41.72,8
2389,casual,Kimbark Ave & 63rd St,-87.59,41.78,8
2390,member,Linder Ave & Belmont Ave,-87.76,41.94,8
2391,casual,Newland Ave & Diversey Ave,-87.8,41.93,8
2392,member,Kedzie & 103rd St - West,-87.7,41.71,8
2393,casual,Public Rack - Austin Ave & Roscoe St,-87.78,41.94,8
2394,casual,Avondale Ave & Addison St,-87.72,41.95,8
2395,member,Public Rack - Spaulding Ave & Foster Ave,-87.71,41.98,8
2396,member,N Sayre Ave & W Belden Ave,-87.8,41.92,8
2397,casual,Austin Branch Chicago Public Library,-87.77,41.89,8
2398,member,Central Ave & Corcoran Pl,-87.76,41.89,8
2399,member,Damen Ave & 74th St,-87.67363429069519,41.75927403933122,8
2400,member,Public Rack - Narragansett Ave & Fullerton Ave,-87.79,41.92,8
2401,member,Christiana Ave & 55th St,-87.71,41.79,8
2402,member,Menard Ave & Grand Ave,-87.77,41.92,8
2403,casual,Chopin Park,-87.76,41.94,8
2404,casual,Trumbull Ave & 111th St,-87.71,41.69,7
2405,casual,Bishop St & 46th St,-87.66,41.81,7
2406,member,Sacramento Ave & Greenleaf Ave,-87.7,42.01,7
2407,casual,Kildare Ave & 63rd St,-87.73,41.78,7
